National Instruments Acquisition
Time    Volt001
17.687012 -0.000038
17.687500 0.000011
17.687988 0.000153
17.688477 0.000041
17.688965 0.000071
17.689453 0.000022
17.689941 -0.000157
17.690430 -0.000075
17.690918 -0.000027
17.691406 -0.000000
17.691895 -0.000187
17.692383 -0.000071
17.692871 0.000074
17.693359 -0.000060
17.693848 0.000160
17.694336 -0.000004
17.694824 -0.000053
17.695313 0.000086
17.695801 0.000007
17.696289 0.000078
17.696777 -0.000030
17.697266 -0.000008
17.697754 -0.000019
17.698242 -0.000094
17.698730 -0.000038
17.699219 -0.000008
17.699707 0.000052
17.700195 0.000018
17.700684 -0.000030
17.701172 0.000026
17.701660 0.000168
17.702148 0.000115
17.702637 0.000063
17.703125 0.000044
17.703613 -0.000109
17.704102 -0.000023
17.704590 -0.000101
17.705078 -0.000120
17.705566 0.000037
17.706055 -0.000042
17.706543 0.000134
17.707031 0.000115
17.707520 -0.000064
17.708008 0.000015
17.708496 -0.000139
17.708984 -0.000187
17.709473 -0.000034
17.709961 0.000037
17.710449 0.000011
17.710938 -0.000030
17.711426 0.000071
17.711914 0.000089
17.712402 -0.000030
17.712891 -0.000127
17.713379 -0.000086
17.713867 -0.000127
17.714355 -0.000023
17.714844 0.000179
17.715332 -0.000068
17.715820 -0.000038
17.716309 0.000153
17.716797 -0.000045
17.717285 -0.000105
17.717773 -0.000015
17.718262 0.000063
17.718750 0.000033
17.719238 -0.000027
17.719727 0.000078
17.720215 -0.000038
17.720703 -0.000019
17.721191 0.000059
17.721680 -0.000060
17.722168 0.000123
17.722656 -0.000030
17.723145 -0.000131
17.723633 0.000052
17.724121 -0.000023
17.724609 0.000037
17.725098 -0.000113
17.725586 -0.000131
17.726074 0.000078
17.726563 0.000097
17.727051 0.000071
17.727539 -0.000034
17.728027 0.000089
17.728516 -0.000000
17.729004 -0.000105
17.729492 0.000157
17.729980 0.000037
17.730469 -0.000109
17.730957 -0.000019
17.731445 -0.000049
17.731934 -0.000064
17.732422 0.000048
17.732910 0.000044
17.733398 -0.000053
17.733887 -0.000034
17.734375 -0.000030
17.734863 0.000015
17.735352 -0.000015
17.735840 0.000007
17.736328 0.000160
17.736816 0.000022
17.737305 -0.000187
17.737793 -0.000000
17.738281 0.000100
17.738770 0.000011
17.739258 -0.000004
17.739746 -0.000116
17.740234 0.000011
17.740723 -0.000045
17.741211 -0.000135
17.741699 -0.000019
17.742188 -0.000056
17.742676 0.000003
17.743164 -0.000030
17.743652 0.000029
17.744141 0.000059
17.744629 -0.000012
17.745117 0.000037
17.745605 0.000015
17.746094 0.000018
17.746582 0.000037
17.747070 -0.000000
17.747559 0.000056
17.748047 -0.000012
17.748535 -0.000127
17.749023 -0.000012
17.749512 -0.000127
17.750000 -0.000038
17.750488 0.000056
17.750977 -0.000109
17.751465 0.000029
17.751953 -0.000120
17.752441 -0.000109
17.752930 0.000138
17.753418 0.000015
17.753906 -0.000060
17.754395 -0.000068
17.754883 -0.000068
17.755371 -0.000064
17.755859 -0.000023
17.756348 0.000026
17.756836 -0.000131
17.757324 -0.000113
17.757813 0.000104
17.758301 0.000037
17.758789 -0.000068
17.759277 0.000011
17.759766 -0.000019
17.760254 -0.000090
17.760742 -0.000004
17.761230 0.000007
17.761719 -0.000053
17.762207 0.000056
17.762695 0.000145
17.763184 -0.000015
17.763672 -0.000094
17.764160 -0.000042
17.764648 -0.000083
17.765137 0.000044
17.765625 0.000041
17.766113 -0.000068
17.766602 0.000052
17.767090 0.000041
17.767578 0.000022
17.768066 0.000078
17.768555 0.000123
17.769043 0.000115
17.769531 -0.000008
17.770020 0.000078
17.770508 0.000145
17.770996 0.000018
17.771484 -0.000015
17.771973 0.000037
17.772461 -0.000012
17.772949 0.000011
17.773438 0.000250
17.773926 0.000112
17.774414 -0.000015
17.774902 -0.000000
17.775391 -0.000142
17.775879 0.000026
17.776367 0.000112
17.776855 0.000074
17.777344 0.000044
17.777832 -0.000023
17.778320 0.000029
17.778809 0.000041
17.779297 -0.000004
17.779785 -0.000086
17.780273 -0.000038
17.780762 0.000048
17.781250 -0.000000
17.781738 0.000071
17.782227 0.000041
17.782715 -0.000101
17.783203 -0.000060
17.783691 -0.000109
17.784180 -0.000113
17.784668 -0.000068
17.785156 -0.000198
17.785645 -0.000161
17.786133 -0.000019
17.786621 0.000044
17.787109 0.000086
17.787598 0.000044
17.788086 -0.000027
17.788574 -0.000127
17.789063 -0.000071
17.789551 -0.000004
17.790039 -0.000120
17.790527 -0.000045
17.791016 -0.000027
17.791504 -0.000008
17.791992 0.000018
17.792480 -0.000180
17.792969 -0.000049
17.793457 -0.000012
17.793945 -0.000146
17.794434 0.000041
17.794922 0.000029
17.795410 0.000097
17.795898 0.000213
17.796387 0.000026
17.796875 0.000142
17.797363 0.000093
17.797852 -0.000038
17.798340 0.000115
17.798828 0.000018
17.799316 -0.000071
17.799805 -0.000154
17.800293 0.000059
17.800781 0.000104
17.801270 -0.000195
17.801758 0.000029
17.802246 0.000011
17.802734 -0.000019
17.803223 -0.000015
17.803711 -0.000113
17.804199 0.000059
17.804688 -0.000075
17.805176 -0.000113
17.805664 -0.000113
17.806152 0.000044
17.806641 0.000115
17.807129 -0.000131
17.807617 0.000078
17.808105 0.000063
17.808594 -0.000030
17.809082 0.000003
17.809570 -0.000045
17.810059 0.000048
17.810547 0.000007
17.811035 -0.000049
17.811523 -0.000049
17.812012 -0.000034
17.812500 -0.000075
17.812988 -0.000015
17.813477 0.000149
17.813965 0.000052
17.814453 0.000003
17.814941 0.000115
17.815430 0.000029
17.815918 -0.000146
17.816406 -0.000071
17.816895 0.000022
17.817383 0.000011
17.817871 0.000052
17.818359 -0.000045
17.818848 -0.000027
17.819336 0.000011
17.819824 -0.000000
17.820313 0.000048
17.820801 -0.000056
17.821289 0.000048
17.821777 -0.000030
17.822266 -0.000191
17.822754 -0.000060
17.823242 -0.000042
17.823730 -0.000004
17.824219 -0.000012
17.824707 -0.000113
17.825195 -0.000135
17.825684 -0.000064
17.826172 0.000022
17.826660 -0.000015
17.827148 -0.000045
17.827637 0.000100
17.828125 -0.000124
17.828613 -0.000083
17.829102 0.000179
17.829590 -0.000042
17.830078 0.000056
17.830566 -0.000068
17.831055 -0.000053
17.831543 0.000194
17.832031 -0.000034
17.832520 0.000044
17.833008 0.000011
17.833496 -0.000090
17.833984 -0.000004
17.834473 0.000082
17.834961 0.000115
17.835449 0.000041
17.835938 0.000022
17.836426 -0.000161
17.836914 0.000003
17.837402 0.000157
17.837891 0.000056
17.838379 -0.000000
17.838867 -0.000195
17.839355 -0.000165
17.839844 -0.000116
17.840332 0.000082
17.840820 0.000179
17.841309 -0.000038
17.841797 0.000164
17.842285 0.000100
17.842773 -0.000068
17.843262 0.000112
17.843750 -0.000056
17.844238 -0.000015
17.844727 0.000115
17.845215 -0.000015
17.845703 0.000052
17.846191 -0.000053
17.846680 -0.000183
17.847168 -0.000154
17.847656 -0.000012
17.848145 0.000108
17.848633 -0.000075
17.849121 0.000029
17.849609 0.000052
17.850098 -0.000060
17.850586 0.000052
17.851074 -0.000135
17.851563 -0.000030
17.852051 0.000048
17.852539 -0.000113
17.853027 -0.000019
17.853516 0.000007
17.854004 0.000168
17.854492 0.000104
17.854980 -0.000012
17.855469 0.000067
17.855957 0.000003
17.856445 0.000074
17.856934 0.000029
17.857422 0.000063
17.857910 0.000168
17.858398 -0.000034
17.858887 0.000003
17.859375 0.000071
17.859863 -0.000004
17.860352 0.000052
17.860840 -0.000056
17.861328 -0.000142
17.861816 0.000127
17.862305 0.000127
17.862793 -0.000109
17.863281 -0.000019
17.863770 -0.000068
17.864258 -0.000038
17.864746 0.000112
17.865234 -0.000064
17.865723 -0.000101
17.866211 0.000100
17.866699 0.000063
17.867188 -0.000079
17.867676 -0.000023
17.868164 0.000007
17.868652 0.000100
17.869141 0.000074
17.869629 0.000011
17.870117 0.000033
17.870605 -0.000023
17.871094 0.000037
17.871582 0.000089
17.872070 0.000119
17.872559 0.000059
17.873047 -0.000098
17.873535 0.000029
17.874023 0.000112
17.874512 -0.000004
17.875000 0.000071
17.875488 0.000112
17.875977 0.000044
17.876465 0.000037
17.876953 -0.000023
17.877441 -0.000038
17.877930 0.000022
17.878418 -0.000023
17.878906 0.000056
17.879395 -0.000004
17.879883 -0.000071
17.880371 0.000067
17.880859 -0.000008
17.881348 0.000119
17.881836 0.000164
17.882324 -0.000012
17.882813 -0.000034
17.883301 -0.000030
17.883789 -0.000008
17.884277 -0.000127
17.884766 0.000063
17.885254 0.000134
17.885742 -0.000124
17.886230 0.000119
17.886719 0.000130
17.887207 -0.000034
17.887695 -0.000105
17.888184 -0.000228
17.888672 0.000018
17.889160 0.000086
17.889648 0.000044
17.890137 0.000026
17.890625 -0.000012
17.891113 0.000071
17.891602 -0.000045
17.892090 0.000037
17.892578 0.000018
17.893066 -0.000150
17.893555 0.000037
17.894043 0.000093
17.894531 0.000015
17.895020 0.000022
17.895508 0.000044
17.895996 -0.000023
17.896484 -0.000042
17.896973 0.000033
17.897461 0.000022
17.897949 -0.000000
17.898438 -0.000015
17.898926 -0.000049
17.899414 -0.000023
17.899902 0.000037
17.900391 -0.000015
17.900879 0.000018
17.901367 0.000093
17.901855 0.000041
17.902344 0.000071
17.902832 0.000033
17.903320 -0.000094
17.903809 -0.000042
17.904297 -0.000034
17.904785 -0.000083
17.905273 -0.000094
17.905762 -0.000071
17.906250 0.000015
17.906738 0.000018
17.907227 0.000112
17.907715 0.000104
17.908203 -0.000042
17.908691 -0.000027
17.909180 0.000112
17.909668 0.000067
17.910156 -0.000086
17.910645 0.000044
17.911133 0.000022
17.911621 -0.000042
17.912109 0.000026
17.912598 -0.000086
17.913086 -0.000083
17.913574 -0.000075
17.914063 -0.000071
17.914551 -0.000079
17.915039 -0.000101
17.915527 0.000041
17.916016 0.000029
17.916504 0.000056
17.916992 0.000089
17.917480 -0.000008
17.917969 0.000044
17.918457 -0.000042
17.918945 -0.000124
17.919434 0.000041
17.919922 0.000026
17.920410 -0.000064
17.920898 0.000086
17.921387 0.000160
17.921875 -0.000008
17.922363 0.000041
17.922852 0.000134
17.923340 -0.000090
17.923828 -0.000038
17.924316 0.000104
17.924805 0.000089
17.925293 0.000104
17.925781 0.000071
17.926270 0.000071
17.926758 0.000074
17.927246 0.000022
17.927734 -0.000012
17.928223 -0.000056
17.928711 0.000071
17.929199 0.000228
17.929688 0.000011
17.930176 0.000052
17.930664 0.000086
17.931152 -0.000015
17.931641 0.000100
17.932129 -0.000075
17.932617 -0.000113
17.933105 -0.000038
17.933594 -0.000094
17.934082 0.000018
17.934570 0.000063
17.935059 -0.000008
17.935547 0.000078
17.936035 -0.000049
17.936523 -0.000213
17.937012 -0.000000
17.937500 0.000033
17.937988 0.000056
17.938477 0.000089
17.938965 0.000011
17.939453 -0.000004
17.939941 -0.000038
17.940430 -0.000012
17.940918 -0.000019
17.941406 0.000048
17.941895 -0.000027
17.942383 -0.000071
17.942871 0.000037
17.943359 -0.000064
17.943848 -0.000008
17.944336 0.000044
17.944824 -0.000012
17.945313 0.000026
17.945801 0.000018
17.946289 -0.000030
17.946777 -0.000060
17.947266 -0.000113
17.947754 -0.000083
17.948242 0.000074
17.948730 0.000056
17.949219 -0.000000
17.949707 -0.000027
17.950195 -0.000045
17.950684 -0.000056
17.951172 -0.000019
17.951660 0.000007
17.952148 -0.000217
17.952637 -0.000101
17.953125 0.000044
17.953613 -0.000150
17.954102 -0.000124
17.954590 -0.000075
17.955078 -0.000053
17.955566 0.000074
17.956055 0.000059
17.956543 -0.000064
17.957031 -0.000034
17.957520 0.000033
17.958008 0.000026
17.958496 0.000056
17.958984 0.000048
17.959473 0.000145
17.959961 0.000100
17.960449 -0.000161
17.960938 -0.000086
17.961426 0.000044
17.961914 0.000078
17.962402 -0.000113
17.962891 -0.000169
17.963379 0.000198
17.963867 0.000059
17.964355 -0.000015
17.964844 -0.000004
17.965332 0.000011
17.965820 0.000130
17.966309 -0.000213
17.966797 -0.000120
17.967285 0.000086
17.967773 -0.000053
17.968262 -0.000053
17.968750 0.000003
17.969238 0.000071
17.969727 0.000056
17.970215 -0.000008
17.970703 -0.000023
17.971191 0.000015
17.971680 0.000097
17.972168 -0.000004
17.972656 -0.000120
17.973145 0.000063
17.973633 0.000153
17.974121 0.000100
17.974609 0.000168
17.975098 0.000063
17.975586 -0.000038
17.976074 0.000089
17.976563 -0.000113
17.977051 -0.000068
17.977539 0.000026
17.978027 -0.000191
17.978516 -0.000000
17.979004 -0.000060
17.979492 -0.000064
17.979980 0.000026
17.980469 -0.000027
17.980957 0.000052
17.981445 0.000011
17.981934 0.000164
17.982422 0.000071
17.982910 0.000029
17.983398 0.000074
17.983887 -0.000094
17.984375 0.000082
17.984863 0.000112
17.985352 0.000033
17.985840 0.000119
17.986328 0.000104
17.986816 -0.000004
17.987305 -0.000079
17.987793 -0.000064
17.988281 0.000018
17.988770 0.000149
17.989258 0.000071
17.989746 -0.000120
17.990234 0.000015
17.990723 0.000041
17.991211 -0.000105
17.991699 0.000134
17.992188 0.000078
17.992676 -0.000083
17.993164 0.000056
17.993652 0.000052
17.994141 0.000052
17.994629 -0.000113
17.995117 -0.000109
17.995605 -0.000027
17.996094 -0.000064
17.996582 0.000082
17.997070 0.000063
17.997559 -0.000064
17.998047 -0.000075
17.998535 0.000026
17.999023 0.000007
17.999512 0.000033
18.000000 0.000018
18.000488 -0.000109
18.000977 0.000112
18.001465 0.000015
18.001953 -0.000127
18.002441 0.000082
18.002930 0.000026
18.003418 -0.000034
18.003906 -0.000019
18.004395 0.000059
18.004883 0.000123
18.005371 -0.000086
18.005859 -0.000038
18.006348 0.000044
18.006836 -0.000075
18.007324 0.000033
18.007813 -0.000045
18.008301 -0.000161
18.008789 -0.000105
18.009277 -0.000116
18.009766 0.000003
18.010254 0.000007
18.010742 -0.000038
18.011230 0.000059
18.011719 0.000033
18.012207 -0.000079
18.012695 0.000119
18.013184 0.000134
18.013672 -0.000142
18.014160 -0.000023
18.014648 -0.000169
18.015137 -0.000172
18.015625 0.000056
18.016113 -0.000172
18.016602 0.000022
18.017090 0.000086
18.017578 -0.000071
18.018066 -0.000008
18.018555 -0.000120
18.019043 -0.000034
18.019531 -0.000060
18.020020 -0.000004
18.020508 0.000134
18.020996 -0.000109
18.021484 -0.000038
18.021973 0.000123
18.022461 0.000007
18.022949 -0.000146
18.023438 -0.000064
18.023926 0.000056
18.024414 -0.000142
18.024902 -0.000056
18.025391 0.000089
18.025879 -0.000012
18.026367 -0.000120
18.026855 -0.000027
18.027344 0.000026
18.027832 -0.000127
18.028320 0.000056
18.028809 0.000056
18.029297 0.000033
18.029785 0.000052
18.030273 0.000018
18.030762 0.000171
18.031250 -0.000146
18.031738 0.000007
18.032227 0.000228
18.032715 -0.000169
18.033203 0.000052
18.033691 0.000130
18.034180 -0.000139
18.034668 -0.000042
18.035156 0.000022
18.035645 -0.000060
18.036133 0.000044
18.036621 0.000130
18.037109 -0.000015
18.037598 0.000015
18.038086 0.000145
18.038574 0.000078
18.039063 -0.000023
18.039551 -0.000008
18.040039 0.000033
18.040527 0.000134
18.041016 0.000071
18.041504 -0.000030
18.041992 0.000104
18.042480 0.000011
18.042969 -0.000012
18.043457 0.000104
18.043945 0.000003
18.044434 -0.000019
18.044922 -0.000038
18.045410 0.000022
18.045898 0.000044
18.046387 -0.000012
18.046875 0.000082
18.047363 -0.000038
18.047852 0.000033
18.048340 0.000160
18.048828 0.000063
18.049316 0.000037
18.049805 -0.000023
18.050293 0.000078
18.050781 -0.000105
18.051270 -0.000049
18.051758 0.000115
18.052246 -0.000113
18.052734 0.000007
18.053223 -0.000105
18.053711 -0.000176
18.054199 -0.000030
18.054688 -0.000064
18.055176 0.000026
18.055664 0.000041
18.056152 -0.000012
18.056641 0.000074
18.057129 0.000160
18.057617 0.000100
18.058105 0.000231
18.058594 0.000157
18.059082 -0.000023
18.059570 0.000078
18.060059 -0.000015
18.060547 -0.000101
18.061035 0.000037
18.061523 0.000119
18.062012 0.000037
18.062500 0.000059
18.062988 0.000011
18.063477 -0.000086
18.063965 -0.000049
18.064453 0.000018
18.064941 0.000026
18.065430 -0.000004
18.065918 0.000071
18.066406 -0.000004
18.066895 0.000026
18.067383 0.000112
18.067871 0.000033
18.068359 0.000059
18.068848 0.000029
18.069336 -0.000008
18.069824 0.000108
18.070313 0.000059
18.070801 -0.000127
18.071289 0.000007
18.071777 0.000100
18.072266 -0.000030
18.072754 0.000086
18.073242 0.000022
18.073730 -0.000023
18.074219 0.000041
18.074707 -0.000210
18.075195 -0.000042
18.075684 0.000074
18.076172 -0.000030
18.076660 0.000127
18.077148 0.000003
18.077637 -0.000042
18.078125 0.000100
18.078613 0.000048
18.079102 -0.000030
18.079590 -0.000038
18.080078 0.000048
18.080566 0.000052
18.081055 0.000018
18.081543 0.000059
18.082031 -0.000000
18.082520 -0.000105
18.083008 -0.000172
18.083496 -0.000023
18.083984 0.000026
18.084473 -0.000064
18.084961 0.000044
18.085449 -0.000064
18.085938 -0.000127
18.086426 -0.000034
18.086914 0.000011
18.087402 -0.000127
18.087891 -0.000060
18.088379 0.000104
18.088867 -0.000105
18.089355 0.000052
18.089844 0.000037
18.090332 -0.000090
18.090820 -0.000027
18.091309 -0.000068
18.091797 0.000033
18.092285 -0.000045
18.092773 -0.000023
18.093262 0.000104
18.093750 0.000074
18.094238 -0.000008
18.094727 0.000041
18.095215 -0.000004
18.095703 -0.000165
18.096191 0.000033
18.096680 0.000003
18.097168 -0.000004
18.097656 0.000194
18.098145 -0.000023
18.098633 0.000033
18.099121 0.000074
18.099609 -0.000105
18.100098 0.000044
18.100586 -0.000012
18.101074 -0.000064
18.101563 0.000052
18.102051 -0.000015
18.102539 -0.000019
18.103027 -0.000000
18.103516 -0.000004
18.104004 0.000123
18.104492 0.000157
18.104980 -0.000008
18.105469 -0.000027
18.105957 0.000018
18.106445 -0.000161
18.106934 0.000026
18.107422 0.000224
18.107910 -0.000015
18.108398 0.000022
18.108887 0.000115
18.109375 0.000071
18.109863 -0.000083
18.110352 -0.000053
18.110840 0.000179
18.111328 0.000067
18.111816 0.000007
18.112305 -0.000015
18.112793 -0.000023
18.113281 0.000149
18.113770 0.000003
18.114258 -0.000127
18.114746 -0.000075
18.115234 -0.000146
18.115723 -0.000015
18.116211 0.000074
18.116699 0.000033
18.117188 0.000127
18.117676 0.000067
18.118164 0.000018
18.118652 0.000059
18.119141 -0.000030
18.119629 -0.000019
18.120117 -0.000042
18.120605 -0.000053
18.121094 0.000071
18.121582 -0.000008
18.122070 0.000007
18.122559 0.000115
18.123047 -0.000053
18.123535 -0.000060
18.124023 0.000104
18.124512 0.000074
18.125000 0.000029
18.125488 0.000071
18.125977 0.000037
18.126465 -0.000064
18.126953 -0.000012
18.127441 0.000048
18.127930 -0.000056
18.128418 -0.000083
18.128906 0.000033
18.129395 0.000033
18.129883 -0.000060
18.130371 0.000082
18.130859 0.000175
18.131348 0.000037
18.131836 0.000044
18.132324 0.000059
18.132813 -0.000027
18.133301 0.000037
18.133789 -0.000045
18.134277 -0.000064
18.134766 0.000071
18.135254 0.000041
18.135742 0.000067
18.136230 0.000029
18.136719 -0.000023
18.137207 -0.000034
18.137695 -0.000019
18.138184 -0.000068
18.138672 -0.000004
18.139160 0.000198
18.139648 -0.000027
18.140137 -0.000090
18.140625 0.000018
18.141113 -0.000000
18.141602 0.000104
18.142090 0.000093
18.142578 0.000048
18.143066 0.000048
18.143555 0.000029
18.144043 -0.000000
18.144531 0.000033
18.145020 0.000074
18.145508 0.000022
18.145996 -0.000049
18.146484 -0.000004
18.146973 -0.000090
18.147461 -0.000116
18.147949 0.000198
18.148438 0.000029
18.148926 -0.000131
18.149414 -0.000008
18.149902 0.000052
18.150391 0.000026
18.150879 -0.000079
18.151367 0.000123
18.151855 0.000119
18.152344 0.000198
18.152832 0.000100
18.153320 -0.000049
18.153809 0.000115
18.154297 -0.000105
18.154785 -0.000071
18.155273 0.000007
18.155762 -0.000105
18.156250 -0.000086
18.156738 0.000029
18.157227 -0.000012
18.157715 -0.000098
18.158203 0.000100
18.158691 0.000018
18.159180 -0.000124
18.159668 -0.000030
18.160156 -0.000012
18.160645 -0.000105
18.161133 -0.000060
18.161621 0.000059
18.162109 0.000063
18.162598 -0.000094
18.163086 -0.000195
18.163574 -0.000030
18.164063 -0.000027
18.164551 -0.000015
18.165039 0.000059
18.165527 0.000089
18.166016 0.000112
18.166504 -0.000090
18.166992 0.000041
18.167480 0.000138
18.167969 -0.000053
18.168457 0.000029
18.168945 0.000074
18.169434 0.000022
18.169922 -0.000075
18.170410 0.000007
18.170898 0.000119
18.171387 -0.000083
18.171875 -0.000030
18.172363 -0.000068
18.172852 -0.000135
18.173340 0.000022
18.173828 -0.000086
18.174316 -0.000053
18.174805 0.000056
18.175293 -0.000027
18.175781 -0.000049
18.176270 -0.000027
18.176758 0.000022
18.177246 0.000056
18.177734 0.000018
18.178223 -0.000015
18.178711 0.000078
18.179199 0.000052
18.179688 -0.000094
18.180176 -0.000064
18.180664 -0.000056
18.181152 -0.000049
18.181641 0.000063
18.182129 0.000149
18.182617 -0.000004
18.183105 -0.000094
18.183594 0.000160
18.184082 0.000056
18.184570 -0.000071
18.185059 0.000048
18.185547 -0.000027
18.186035 0.000041
18.186523 0.000071
18.187012 0.000003
18.187500 -0.000030
18.187988 -0.000213
18.188477 -0.000098
18.188965 0.000104
18.189453 -0.000109
18.189941 -0.000187
18.190430 -0.000038
18.190918 -0.000071
18.191406 0.000067
18.191895 0.000071
18.192383 -0.000064
18.192871 0.000007
18.193359 -0.000038
18.193848 0.000067
18.194336 0.000003
18.194824 -0.000064
18.195313 0.000071
18.195801 0.000003
18.196289 -0.000142
18.196777 -0.000027
18.197266 0.000254
18.197754 0.000018
18.198242 -0.000105
18.198730 -0.000056
18.199219 -0.000060
18.199707 -0.000000
18.200195 -0.000183
18.200684 0.000059
18.201172 0.000033
18.201660 -0.000213
18.202148 0.000078
18.202637 0.000078
18.203125 0.000029
18.203613 0.000067
18.204102 0.000018
18.204590 -0.000012
18.205078 -0.000124
18.205566 -0.000042
18.206055 -0.000045
18.206543 0.000011
18.207031 0.000071
18.207520 -0.000195
18.208008 -0.000027
18.208496 0.000059
18.208984 0.000026
18.209473 0.000190
18.209961 -0.000071
18.210449 -0.000027
18.210938 0.000048
18.211426 -0.000083
18.211914 0.000018
18.212402 -0.000030
18.212891 0.000029
18.213379 0.000071
18.213867 0.000029
18.214355 0.000011
18.214844 -0.000120
18.215332 -0.000135
18.215820 -0.000030
18.216309 0.000130
18.216797 0.000160
18.217285 0.000018
18.217773 0.000015
18.218262 0.000108
18.218750 0.000093
18.219238 0.000011
18.219727 0.000011
18.220215 -0.000034
18.220703 -0.000008
18.221191 0.000086
18.221680 0.000022
18.222168 0.000059
18.222656 0.000153
18.223145 0.000100
18.223633 -0.000116
18.224121 -0.000098
18.224609 -0.000004
18.225098 -0.000101
18.225586 0.000026
18.226074 0.000029
18.226563 -0.000116
18.227051 -0.000019
18.227539 -0.000008
18.228027 -0.000015
18.228516 0.000026
18.229004 -0.000139
18.229492 -0.000004
18.229980 0.000067
18.230469 -0.000101
18.230957 0.000108
18.231445 0.000119
18.231934 0.000089
18.232422 0.000153
18.232910 0.000033
18.233398 0.000089
18.233887 0.000037
18.234375 -0.000012
18.234863 0.000044
18.235352 -0.000049
18.235840 0.000015
18.236328 0.000100
18.236816 -0.000049
18.237305 -0.000150
18.237793 -0.000056
18.238281 0.000164
18.238770 0.000104
18.239258 -0.000120
18.239746 0.000059
18.240234 0.000026
18.240723 -0.000120
18.241211 0.000022
18.241699 -0.000030
18.242188 -0.000086
18.242676 -0.000027
18.243164 0.000082
18.243652 0.000056
18.244141 -0.000030
18.244629 0.000086
18.245117 -0.000023
18.245605 -0.000146
18.246094 -0.000060
18.246582 -0.000135
18.247070 0.000018
18.247559 0.000153
18.248047 0.000044
18.248535 0.000074
18.249023 -0.000004
18.249512 0.000007
18.250000 0.000029
18.250488 0.000018
18.250977 0.000074
18.251465 -0.000068
18.251953 -0.000042
18.252441 0.000078
18.252930 -0.000034
18.253418 -0.000034
18.253906 -0.000042
18.254395 0.000011
18.254883 0.000089
18.255371 -0.000023
18.255859 -0.000000
18.256348 -0.000034
18.256836 -0.000015
18.257324 -0.000030
18.257813 -0.000075
18.258301 -0.000004
18.258789 0.000037
18.259277 0.000063
18.259766 0.000003
18.260254 -0.000000
18.260742 -0.000045
18.261230 -0.000023
18.261719 -0.000023
18.262207 -0.000008
18.262695 0.000026
18.263184 -0.000090
18.263672 0.000044
18.264160 0.000108
18.264648 0.000029
18.265137 -0.000027
18.265625 0.000056
18.266113 0.000160
18.266602 -0.000034
18.267090 -0.000086
18.267578 -0.000094
18.268066 -0.000083
18.268555 0.000022
18.269043 -0.000004
18.269531 -0.000042
18.270020 -0.000042
18.270508 0.000044
18.270996 -0.000004
18.271484 0.000018
18.271973 0.000033
18.272461 0.000022
18.272949 0.000067
18.273438 -0.000053
18.273926 0.000015
18.274414 0.000011
18.274902 -0.000060
18.275391 -0.000042
18.275879 -0.000015
18.276367 -0.000146
18.276855 -0.000183
18.277344 0.000071
18.277832 -0.000023
18.278320 -0.000004
18.278809 0.000048
18.279297 -0.000012
18.279785 0.000168
18.280273 -0.000056
18.280762 -0.000060
18.281250 0.000082
18.281738 -0.000098
18.282227 0.000018
18.282715 0.000011
18.283203 0.000123
18.283691 -0.000038
18.284180 -0.000146
18.284668 0.000198
18.285156 0.000022
18.285645 0.000160
18.286133 0.000052
18.286621 -0.000161
18.287109 0.000041
18.287598 -0.000042
18.288086 0.000086
18.288574 0.000074
18.289063 0.000007
18.289551 -0.000008
18.290039 0.000015
18.290527 0.000127
18.291016 -0.000068
18.291504 0.000011
18.291992 0.000183
18.292480 0.000059
18.292969 0.000003
18.293457 -0.000064
18.293945 -0.000086
18.294434 -0.000045
18.294922 -0.000000
18.295410 0.000011
18.295898 -0.000083
18.296387 -0.000098
18.296875 -0.000083
18.297363 0.000041
18.297852 0.000029
18.298340 0.000015
18.298828 0.000115
18.299316 0.000022
18.299805 0.000037
18.300293 -0.000038
18.300781 0.000022
18.301270 0.000048
18.301758 -0.000049
18.302246 0.000059
18.302734 -0.000053
18.303223 -0.000019
18.303711 0.000134
18.304199 0.000022
18.304688 0.000022
18.305176 0.000127
18.305664 0.000015
18.306152 -0.000015
18.306641 0.000048
18.307129 0.000044
18.307617 0.000112
18.308105 0.000018
18.308594 0.000003
18.309082 0.000041
18.309570 -0.000094
18.310059 -0.000004
18.310547 0.000003
18.311035 -0.000127
18.311523 0.000138
18.312012 0.000164
18.312500 -0.000176
18.312988 -0.000027
18.313477 -0.000027
18.313965 -0.000113
18.314453 0.000086
18.314941 0.000011
18.315430 0.000022
18.315918 0.000026
18.316406 0.000074
18.316895 0.000115
18.317383 -0.000000
18.317871 0.000078
18.318359 0.000041
18.318848 -0.000000
18.319336 -0.000045
18.319824 0.000033
18.320313 0.000239
18.320801 -0.000045
18.321289 -0.000038
18.321777 0.000138
18.322266 -0.000027
18.322754 0.000056
18.323242 0.000007
18.323730 -0.000030
18.324219 0.000067
18.324707 -0.000075
18.325195 -0.000142
18.325684 0.000052
18.326172 0.000067
18.326660 -0.000049
18.327148 0.000108
18.327637 -0.000068
18.328125 -0.000154
18.328613 0.000078
18.329102 -0.000012
18.329590 0.000089
18.330078 0.000130
18.330566 0.000097
18.331055 0.000186
18.331543 0.000097
18.332031 0.000082
18.332520 0.000059
18.333008 0.000149
18.333496 0.000048
18.333984 -0.000176
18.334473 -0.000060
18.334961 -0.000049
18.335449 -0.000053
18.335938 -0.000034
18.336426 -0.000056
18.336914 -0.000030
18.337402 -0.000008
